Year	DoY	Hour	NEE	PAR	T10
-	-	-	umolm-2s-1	umolm-2s-1	degC
2021	198	9	-6.3072604	555.8	17.43
2021	198	9.5	-7.5189451	1079	17.45
2021	198	10	-5.8540946	1198	17.5
2021	198	10.5	-5.3372491	643.2	17.57
2021	198	11	-4.078577	462.1	17.65
2021	198	11.5	-4.1456933	508.3	17.76
2021	198	12	-3.8479469	575.8	17.86
2021	198	12.5	-5.8361516	1384	17.96
2021	198	13	-4.6981924	1485	18.04
2021	198	13.5	-4.3474491	958	18.14
2021	198	14	-5.08217763	1445	18.25
2021	198	14.5	-5.3074839	1028	18.38
2021	198	15	-4.864562	1067	18.52
2021	198	15.5	-3.8723117	1064	18.65
2021	198	16	-4.2993763	711.3	18.79
2021	198	16.5	-4.1042852	812	18.9
2021	198	17	-3.8923012	631.7	18.99
2021	198	17.5	-2.38858056	459.7	19.07
2021	198	18	0.67655659	132.2	19.13
2021	198	18.5	1.43937635	85.3	19.16
2021	198	19	2.28076696	35.92	19.18
2021	198	19.5	2.58282566	15.03	19.18
2021	198	20	5.47629	24.13	19.17
2021	198	20.5	3.72020745	25.85	19.14
2021	198	21	3.281645	11.17	19.1
2021	198	21.5	2.51519442	1.891	19.04
2021	198	22	1.84080982	0.526	19
2021	198	22.5	1.77637196	0.363	18.95
2021	198	23	1.85385215	0.174	18.88
2021	198	23.5	2.34428746	0.095	18.82
2021	199	0	2.1083867	0.086	18.71
2021	199	0.5	2.297267	0.09	18.61
2021	199	1	1.480512	0.107	18.51
2021	199	1.5	2.451999	0.186	18.38
2021	199	2	1.7518633	0.573	18.22
2021	199	2.5	1.9055328	2.495	18.09
2021	199	3	1.0968107	4.589	17.98
2021	199	3.5	2.233573	5.773	17.88
2021	199	4	1.16671598	31.85	17.79
2021	199	4.5	0.56618889	72.53	17.7
2021	199	5	-1.07743275	195.4	17.62
2021	199	5.5	-2.671662	461.8	17.55
2021	199	6	-4.051367	435.4	17.48
2021	199	6.5	-3.447534	693.5	17.42
2021	199	7	-5.133308	819	17.37
2021	199	7.5	-5.3651511	846	17.32
2021	199	8	-6.2522051	944	17.28
2021	199	8.5	-5.9289821	966	17.27
2021	199	9	-6.0221885	964	17.27
2021	199	9.5	-6.1152298	832	17.29
2021	199	10	-6.0250276	945	17.33
2021	199	10.5	-5.27536378	740.8	17.38
2021	199	11	-6.8431271	855	17.45
2021	199	11.5	-6.1058314	940	17.52
2021	199	12	-7.6284416	1323	17.59
2021	199	12.5	-5.11631698	833	17.67
2021	199	13	-4.0253056	707.7	17.76
2021	199	13.5	-7.5401774	1032	17.85
2021	199	14	-3.64269447	710.5	17.95
2021	199	14.5	-4.3949399	807	18.04
2021	199	15	-2.5608055	1156	18.12
2021	199	15.5	-2.7407447	1020	18.19
2021	199	16	-2.4849882	990	18.25
2021	199	16.5	-1.6345533	686.2	18.31
2021	199	17	-0.9059344	617.6	18.36
2021	199	17.5	-1.1692782	460.2	18.4
2021	199	18	1.00296044	138	18.43
2021	199	18.5	-1.87523758	449.5	18.44
2021	199	19	-0.8609597	355.9	18.43
2021	199	19.5	-0.89681613	201.1	18.4
2021	199	20	0.38677329	64.03	18.36
2021	199	20.5	-0.3697027	81.3	18.31
2021	199	21	0.5297777	43.28	18.25
2021	199	21.5	0.76799	18.43	18.18
2021	199	22	0.903223	6.197	18.1
2021	199	22.5	0.5682119	1.946	18.02
2021	199	23	0.7009249	0.74	17.93
2021	199	23.5	1.1537191	0.42	17.83
2021	200	0	0.75147789	0.344	17.73
2021	200	0.5	0.5523661	0.385	17.62
2021	200	1	0.72621077	0.589	17.52
2021	200	1.5	0.8139696	1.348	17.41
2021	200	2	0.52782	4.069	17.3
2021	200	2.5	0.7892342	11.61	17.19
2021	200	3	0.3137587	30.77	17.08
2021	200	3.5	0.2890521	64.12	16.97
2021	200	4	-0.36681965	112.5	16.87
2021	200	4.5	-1.01466894	155.5	16.77
2021	200	5	-1.26294172	183.1	16.67
2021	200	5.5	-1.53559005	298.9	16.58
2021	200	6	-2.68061996	441.1	16.5
2021	200	6.5	-2.2545059	577.2	16.42
2021	200	7	-1.967987	726.7	16.36
2021	200	7.5	-1.0875378	632.9	16.31
2021	200	8	-1.5322314	561.5	16.27
2021	200	8.5	-2.0296727	791	16.25
2021	200	9	-1.7245672	473.4	16.25
2021	200	9.5	-1.4365862	771.1	16.27
2021	200	10	-2.87987614	1075	16.3
2021	200	10.5	-2.7658879	1363	16.34
2021	200	11	-2.7864346	1000	16.41
2021	200	11.5	-1.6701018	909	16.49
2021	200	12	-2.2877576	1164	16.6
2021	200	12.5	-2.0399554	1133	16.71
2021	200	13	-1.9852821	1334	16.84
2021	200	13.5	-1.0697465	1135	16.96
2021	200	14	-1.7631585	718.6	17.09
2021	200	14.5	-0.5680397	928	17.22
2021	200	15	-1.9183867	962	17.33
2021	200	15.5	-2.7087965	633.2	17.44
2021	200	16	-0.9383454	832	17.52
2021	200	16.5	-1.98312795	592.8	17.59
2021	200	17	-1.82816362	444.8	17.64
2021	200	17.5	-0.3466957	301.7	17.68
2021	200	18	-1.1310769	303.1	17.69
2021	200	18.5	-0.56363762	235.7	17.69
2021	200	19	-0.4432344	143.2	17.67
2021	200	19.5	0.372045	70.61	17.65
2021	200	20	0.41884002	54.07	17.6
2021	200	20.5	0.4543901	44.58	17.55
2021	200	21	0.7807099	18.84	17.49
2021	200	21.5	1.05543411	8.7	17.43
2021	200	22	0.8154413	2.43	17.36
2021	200	22.5	0.4424047	0.661	17.28
2021	200	23	1.5178844	0.271	17.2
2021	200	23.5	0.6672698	0.22	17.12
2021	201	0	0.42506943	0.192	17.04
2021	201	0.5	2.77022094	0.213	16.96
2021	201	1	2.3790792	0.495	16.88
2021	201	1.5	1.9955617	1.281	16.8
2021	201	2	1.9880775	4.339	16.72
2021	201	2.5	1.21204656	13.76	16.64
2021	201	3	0.9041341	32.43	16.56
2021	201	3.5	0.485262	70.46	16.48
2021	201	4	-0.59166837	153.3	16.39
2021	201	4.5	-1.1569106	234.9	16.31
2021	201	5	-1.7079402	291.7	16.22
2021	201	5.5	-3.2578437	425	16.14
2021	201	6	-3.7201189	534.6	16.06
2021	201	6.5	-4.0773157	665.3	15.98
2021	201	7	-4.7017533	604.1	15.92
2021	201	7.5	-5.13657183	521.3	15.86
2021	201	8	-4.1345696	755.8	15.83
2021	201	8.5	-4.3560743	864	15.8
2021	201	9	-5.39692996	1144	15.8
2021	201	9.5	-5.2927362	1025	15.82
2021	201	10	-5.0942256	917	15.85
2021	201	10.5	-4.2886747	1029	15.91
2021	201	11	-6.3708834	1084	15.98
2021	201	11.5	-5.11512614	1091	16.08
2021	201	12	-5.5590715	853	16.19
2021	201	12.5	-4.6672567	753.9	16.3
2021	201	13	-5.8338505	1178	16.42
2021	201	13.5	-4.4791029	999	16.54
2021	201	14	-4.67646851	919	16.65
2021	201	14.5	-5.1378925	1121	16.76
2021	201	15	-4.490986	1032	16.85
2021	201	15.5	-5.1481817	1043	16.95
2021	201	16	-4.41852919	792.9	17.03
2021	201	16.5	-4.0353308	795.4	17.11
2021	201	17	-3.240565	640.9	17.18
2021	201	17.5	-2.8159495	643.2	17.23
2021	201	18	-2.9851794	675.3	17.27
2021	201	18.5	-2.9482197	485.8	17.29
2021	201	19	-0.37479424	148.1	17.29
2021	201	19.5	0.26504433	115	17.26
2021	201	20	-0.49792936	148.7	17.23
2021	201	20.5	0.2881985	101.4	17.18
2021	201	21	0.9759908	44.87	17.12
2021	201	21.5	1.2844595	15.58	17.04
2021	201	22	1.8372905	5.17	16.96
2021	201	22.5	1.6039447	1.545	16.87
2021	201	23	1.6513429	0.614	16.77
2021	201	23.5	1.75694776	0.366	16.67
2021	202	0	1.7186112	0.31	16.56
2021	202	0.5	2.0261693	0.322	16.45
2021	202	1	2.2363118	0.498	16.34
2021	202	1.5	1.9556668	1.166	16.22
2021	202	2	1.839073	3.898	16.11
2021	202	2.5	1.2915691	12.6	16
2021	202	3	1.1994561	30.18	15.89
2021	202	3.5	0.65077502	62.25	15.78
2021	202	4	-0.67882013	137.2	15.67
2021	202	4.5	-0.8276384	227.6	15.56
2021	202	5	-1.4194495	324.6	15.46
2021	202	5.5	-1.918897	460.3	15.36
2021	202	6	-2.746218	476.1	15.27
2021	202	6.5	-3.2838261	616.7	15.19
2021	202	7	-3.4147929	750.2	15.12
2021	202	7.5	-4.711883	845	15.06
2021	202	8	-3.9001198	965	15.02
2021	202	8.5	-4.0791964	1054	15
2021	202	9	-4.5491692	1138	15
2021	202	9.5	-4.8044195	1073	15.03
2021	202	10	-5.3027599	888	15.09
2021	202	10.5	-5.2969441	1333	15.17
2021	202	11	-5.4010724	1282	15.27
2021	202	11.5	-4.400539	1228	15.4
2021	202	12	-5.18879283	1369	15.54
2021	202	12.5	-4.2584784	1179	15.69
2021	202	13	-2.5843474	962	15.86
2021	202	13.5	-3.2598914	1109	16.04
2021	202	14	-1.713817	1237	16.2
2021	202	14.5	-1.6825483	848	16.36
2021	202	15	-1.6193351	995	16.5
2021	202	15.5	-3.5918485	970	16.63
2021	202	16	-1.4703259	1137	16.74
2021	202	16.5	-2.4552547	711.3	16.84
2021	202	17	-1.69006538	560.3	16.93
2021	202	17.5	-2.00013043	544.2	16.99
2021	202	18	-1.0558947	499	17.04
2021	202	18.5	-1.22534013	316.2	17.07
2021	202	19	-0.322776	172	17.08
2021	202	19.5	-0.05320096	92.6	17.07
2021	202	20	0.5548859	49.29	17.04
2021	202	20.5	0.7224857	25.5	17
2021	202	21	0.8294277	11.41	16.94
2021	202	21.5	0.9788701	4.524	16.88
2021	202	22	0.921868	1.675	16.81
2021	202	22.5	1.1325281	0.507	16.73
2021	202	23	1.4886939	0.202	16.66
2021	202	23.5	0.5252915	0.142	16.58
2021	203	0	1.5445827	0.125	16.5
2021	203	0.5	0.710305	0.126	16.41
2021	203	1	0.6991822	0.183	16.33
2021	203	1.5	0.8026362	0.332	16.25
2021	203	2	0.5291244	1.328	16.17
2021	203	2.5	0.7089421	5.593	16.09
2021	203	3	0.54371443	12.6	16.01
2021	203	3.5	0.50690084	21.24	15.93
2021	203	4	0.38108271	58.79	15.86
2021	203	4.5	-0.32620925	127.3	15.78
2021	203	5	-0.78790283	153.4	15.71
2021	203	5.5	-0.6011576	167.5	15.65
2021	203	6	-0.7356598	236.4	15.59
2021	203	6.5	-1.3075938	274.7	15.54
2021	203	7	-1.3622429	360.1	15.49
2021	203	7.5	-1.4458008	417.6	15.45
2021	203	8	-0.9362054	473.8	15.42
2021	203	8.5	-1.2532378	990	15.4
2021	203	9	-1.7595153	1191	15.4
2021	203	9.5	-1.6654616	1188	15.41
2021	203	10	-3.075824	772.4	15.45
2021	203	10.5	-1.5541677	1025	15.51
2021	203	11	-2.0465766	744.8	15.59
2021	203	11.5	-1.1064954	569.4	15.69
2021	203	12	-1.5531283	580.8	15.79
2021	203	12.5	-1.025483	549.3	15.89
2021	203	13	-1.1316168	686.4	15.98
2021	203	13.5	-1.3479267	520.6	16.06
2021	203	14	-1.54672396	591.9	16.13
2021	203	14.5	-0.8681931	530.5	16.19
2021	203	15	-0.7958309	334.9	16.24
2021	203	15.5	-0.7718681	273.6	16.29
2021	203	16	-1.46981453	409.8	16.33
2021	203	16.5	-0.1639392	278.2	16.35
2021	203	17	-0.8176382	320.1	16.37
2021	203	17.5	-0.3546457	192	16.38
2021	203	18	-0.3254243	172.7	16.38
2021	203	18.5	0.03667472	123.1	16.37
2021	203	19	-0.12430325	152.1	16.36
2021	203	19.5	-0.1353323	125	16.34
2021	203	20	0.209295	75.46	16.31
2021	203	20.5	0.80305237	42.32	16.27
2021	203	21	0.5486161	17.27	16.23
2021	203	21.5	0.92174878	10.32	16.19
2021	203	22	0.7370049	2.822	16.14
2021	203	22.5	0.9257903	0.662	16.08
2021	203	23	0.703001	0.29	16.01
2021	203	23.5	0.6275527	0.238	15.94
2021	204	0	1.49816751	0.209	15.86
2021	204	0.5	1.8605032	0.228	15.78
2021	204	1	1.6579491	0.343	15.7
2021	204	1.5	1.8020487	0.774	15.61
2021	204	2	1.3653399	2.655	15.53
2021	204	2.5	1.2663711	9.39	15.44
2021	204	3	1.0196039	25.06	15.34
2021	204	3.5	0.58171881	58.52	15.25
2021	204	4	-0.72488546	139.5	15.15
2021	204	4.5	-0.7787421	229.1	15.06
2021	204	5	-1.517809	314.9	14.97
2021	204	5.5	-1.621431	407.2	14.88
2021	204	6	-2.9168199	515.5	14.79
2021	204	6.5	-2.6400734	631.8	14.72
2021	204	7	-2.6442052	745.2	14.65
2021	204	7.5	-2.12644538	845	14.6
2021	204	8	-3.9450478	945	14.57
2021	204	8.5	-3.59832978	1008	14.55
2021	204	9	-3.7600142	1237	14.56
2021	204	9.5	-3.668534	1024	14.59
2021	204	10	-4.3611987	1116	14.65
2021	204	10.5	-4.1284661	1331	14.74
2021	204	11	-4.8044756	1153	14.86
2021	204	11.5	-5.205611	1325	15
2021	204	12	-4.4533031	1425	15.16
2021	204	12.5	-6.3380499	1401	15.33
2021	204	13	-4.9925693	1587	15.51
2021	204	13.5	-3.7528571	1323	15.7
2021	204	14	-4.5448759	1452	15.9
2021	204	14.5	-3.71640866	1284	16.09
2021	204	15	-3.96743196	1187	16.28
2021	204	15.5	-4.9822977	1109	16.45
2021	204	16	-3.9747255	1040	16.61
2021	204	16.5	-4.559263	880	16.74
2021	204	17	-3.2411713	787.9	16.85
2021	204	17.5	-2.830297	706.8	16.93
2021	204	18	-1.9310252	559.2	16.99
2021	204	18.5	-1.6700655	438.5	17.02
2021	204	19	-1.4501825	320.1	17.03
2021	204	19.5	-0.5094227	257.7	17.01
2021	204	20	-0.16048208	144.6	16.97
2021	204	20.5	1.106863	53.43	16.91
2021	204	21	1.404604	21.96	16.84
2021	204	21.5	1.56414878	7.719	16.77
2021	204	22	2.1957563	2.509	16.68
2021	204	22.5	1.6930987	0.759	16.59
2021	204	23	1.2601897	0.29	16.5
2021	204	23.5	1.32370579	0.186	16.41
2021	205	0	1.85072	0.161	16.31
2021	205	0.5	2.435112	0.174	16.21
2021	205	1	2.0009193	0.263	16.11
2021	205	1.5	1.449713	0.576	16
2021	205	2	1.73005426	1.891	15.89
2021	205	2.5	1.48704278	6.857	15.78
2021	205	3	0.94896775	21.41	15.68
2021	205	3.5	0.51555926	49.31	15.57
2021	205	4	-0.19676295	113.3	15.46
2021	205	4.5	-0.94926012	177.6	15.35
2021	205	5	-1.56950378	319.9	15.24
2021	205	5.5	-1.873324	347.3	15.14
2021	205	6	-2.77419	335.9	15.05
2021	205	6.5	-2.930946	452.5	14.98
2021	205	7	-2.7473739	522.5	14.92
2021	205	7.5	-3.0358314	505.3	14.87
2021	205	8	-3.45874023	826	14.85
2021	205	8.5	-3.50860476	916	14.84
2021	205	9	-4.2779694	763.6	14.85
2021	205	9.5	-4.3009021	901	14.89
2021	205	10	-3.3650876	986	14.95
2021	205	10.5	-1.8727704	1398	15.03
2021	205	11	-2.53976638	1183	15.15
2021	205	11.5	-1.7317503	1299	15.29
2021	205	12	-2.5630372	1041	15.46
2021	205	12.5	-1.8280447	1035	15.65
2021	205	13	-2.43510967	1158	15.84
2021	205	13.5	-2.3553083	1306	16.04
2021	205	14	-1.34634246	893	16.23
2021	205	14.5	-1.86612439	722	16.42
2021	205	15	-2.36715252	1109	16.6
2021	205	15.5	-1.4076051	1026	16.76
2021	205	16	-1.3909854	852	16.89
2021	205	16.5	-1.6343062	610.8	17.02
2021	205	17	-1.6413682	553.3	17.12
2021	205	17.5	-1.78484592	438.1	17.22
2021	205	18	-1.42875683	374	17.29
2021	205	18.5	-0.750385	448.1	17.34
2021	205	19	-0.374347	235.6	17.38
2021	205	19.5	0.74488479	126.3	17.39
2021	205	20	0.452096	92.6	17.39
2021	205	20.5	0.89202541	60.19	17.37
2021	205	21	1.49602759	28.16	17.34
2021	205	21.5	1.0193558	8.84	17.29
2021	205	22	0.8023824	2.21	17.23
2021	205	22.5	0.8901549	0.61	17.16
2021	205	23	1.14455974	0.241	17.08
2021	205	23.5	0.9751683	0.157	17
2021	206	0	1.09908831	0.155	16.92
2021	206	0.5	1.2486304	0.144	16.83
2021	206	1	1.02911675	0.197	16.74
2021	206	1.5	1.34504914	0.434	16.66
2021	206	2	1.25410259	1.465	16.57
2021	206	2.5	1.18139541	6.101	16.48
2021	206	3	1.11017168	23.28	16.39
2021	206	3.5	0.57733172	56.43	16.31
2021	206	4	-0.10210707	111.5	16.22
2021	206	4.5	-0.71954125	185.8	16.14
2021	206	5	-0.92623723	247.8	16.05
2021	206	5.5	-0.6991288	390.7	15.97
2021	206	6	-0.8806943	457.9	15.9
2021	206	6.5	-2.56119633	566.7	15.84
2021	206	7	-3.212142	731.2	15.79
2021	206	7.5	-2.34698844	832	15.76
2021	206	8	-1.2060938	894	15.75
2021	206	8.5	-1.1351561	1009	15.76
2021	206	9	-1.0508045	1099	15.8
2021	206	9.5	-1.5263482	1175	15.87
2021	206	10	-2.0216019	1220	15.96
2021	206	10.5	-1.0814393	1311	16.09
2021	206	11	-1.84209216	1352	16.25
2021	206	11.5	-1.333647	1375	16.44
2021	206	12	-1.70501539	1396	16.65
2021	206	12.5	-1.08477171	1383	16.88
2021	206	13	-1.0017136	1276	17.12
2021	206	13.5	-0.98499198	816	17.36
2021	206	14	-0.98305817	827	17.6
2021	206	14.5	-1.7224983	986	17.81
2021	206	15	-1.46822834	793.9	18
2021	206	15.5	-0.44419497	369.5	18.16
2021	206	16	-1.26448011	409.9	18.31
2021	206	16.5	-1.06587458	480	18.42
2021	206	17	-1.36975646	448.5	18.5
2021	206	17.5	-1.2617234	612.5	18.56
2021	206	18	-0.75177538	482.7	18.59
2021	206	18.5	-0.49331617	387.5	18.6
2021	206	19	-0.92992771	284.2	18.59
2021	206	19.5	-0.21979427	191.3	18.58
2021	206	20	1.08775353	106.2	18.55
2021	206	20.5	2.06153822	51.35	18.51
2021	206	21	2.04259682	22.59	18.46
2021	206	21.5	3.1360383	6.827	18.39
2021	206	22	2.85071898	1.755	18.32
2021	206	22.5	3.08307838	0.46	18.25
2021	206	23	2.66582251	0.192	18.17
2021	206	23.5	2.97643399	0.143	18.08
2021	207	0	2.55951571	0.12	17.98
2021	207	0.5	1.85928977	0.119	17.89
2021	207	1	2.01340818	0.164	17.79
2021	207	1.5	1.58307528	0.347	17.69
2021	207	2	1.10030293	1.207	17.58
2021	207	2.5	1.42393303	4.905	17.47
2021	207	3	1.4630996	15.52	17.37
2021	207	3.5	1.2548058	36.12	17.26
2021	207	4	0.88215262	74.02	17.15
2021	207	4.5	-0.24245022	143.2	17.04
2021	207	5	-0.8590188	246.5	16.93
2021	207	5.5	-0.97779781	337	16.83
2021	207	6	-2.47878	437.2	16.74
2021	207	6.5	-1.86899745	540.3	16.66
2021	207	7	-2.8966583	654	16.6
2021	207	7.5	-2.73349595	770.4	16.56
2021	207	8	-3.7440342	874	16.54
2021	207	8.5	-3.4956626	972	16.55
2021	207	9	-2.64127159	1067	16.58
2021	207	9.5	-2.6856277	1125	16.65
2021	207	10	-2.42874002	1169	16.76
2021	207	10.5	-2.7558999	1271	16.89
2021	207	11	-2.8543772	1311	17.06
2021	207	11.5	-2.1987178	1331	17.26
2021	207	12	-1.63780022	1352	17.48
2021	207	12.5	-1.22674129	1364	17.71
2021	207	13	-1.57906115	1308	17.96
2021	207	13.5	-1.10510564	1344	18.2
2021	207	14	-1.26489449	876	18.44
2021	207	14.5	0.35046989	255.7	18.66
2021	207	15	0.73652363	158.4	18.87
2021	207	15.5	2.611146	76.65	19.08
2021	207	16	3.003884	71.45	19.25
2021	207	16.5	0.72127581	99.7	19.38
2021	207	17	0.51284665	115.7	19.4
2021	207	17.5	-1.02082574	293.1	19.33
2021	207	18	-1.08900261	400.8	19.25
2021	207	18.5	0.6439064	168	19.17
2021	207	19	0.98647612	120.3	19.1
2021	207	19.5	0.64943099	121.6	19.03
2021	207	20	0.90040886	91.7	18.97
2021	207	20.5	4.22382	43.19	18.9
2021	207	21	2.76053739	19.04	18.83
2021	207	21.5	3.801489	5.579	18.75
2021	207	22	4.339731	1.275	18.66
2021	207	22.5	4.580339	0.319	18.58
2021	207	23	2.892022	0.16	18.48
2021	207	23.5	2.35610986	0.113	18.39
2021	208	0	1.81413221	0.104	18.29
2021	208	0.5	1.73825192	0.11	18.19
2021	208	1	1.96088386	0.157	18.09
2021	208	1.5	1.41005397	0.298	17.98
2021	208	2	1.87609029	1.036	17.87
2021	208	2.5	1.96149492	4.625	17.75
2021	208	3	1.44934392	16.99	17.64
2021	208	3.5	1.1536814	41.58	17.52
2021	208	4	0.17709349	88.7	17.4
2021	208	4.5	-0.50898153	172.7	17.28
2021	208	5	-1.11814451	265.9	17.17
2021	208	5.5	-0.73083502	355.8	17.06
2021	208	6	-1.036346	463.8	16.96
2021	208	6.5	-1.6707856	570.9	16.88
2021	208	7	-2.1818202	678.8	16.81
2021	208	7.5	-1.5871131	790	16.76
2021	208	8	-1.6619405	909	16.73
2021	208	8.5	-2.4980945	999	16.73
2021	208	9	-1.6046564	1086	16.76
2021	208	9.5	-1.9327424	1163	16.83
2021	208	10	-1.8520298	1242	16.93
2021	208	10.5	-2.40974355	1301	17.06
2021	208	11	-2.23443294	1254	17.22
2021	208	11.5	-1.70604789	1200	17.41
2021	208	12	-1.93291211	1410	17.62
2021	208	12.5	-2.06844711	1396	17.84
2021	208	13	-2.31392193	1358	18.07
2021	208	13.5	-1.93800437	1316	18.29
2021	208	14	-2.11600971	1267	18.5
2021	208	14.5	-2.55201721	1206	18.7
2021	208	15	-2.37333107	1127	18.88
2021	208	15.5	-1.72596872	1040	19.03
2021	208	16	-1.78406799	949	19.16
2021	208	16.5	-1.6455152	846	19.26
2021	208	17	-1.38229179	734.5	19.33
2021	208	17.5	-1.03658092	620.5	19.38
2021	208	18	-0.83704722	505.7	19.4
2021	208	18.5	-0.46556213	392.5	19.4
2021	208	19	-0.28901348	287.1	19.38
2021	208	19.5	-0.2102648	190.6	19.34
2021	208	20	1.09236169	109.9	19.28
2021	208	20.5	2.05238771	51.25	19.22
2021	208	21	2.6800034	19.86	19.14
2021	208	21.5	4.89267445	5.757	19.06
2021	208	22	6.08295822	1.275	18.97
2021	208	22.5	5.16285753	0.349	18.87
2021	208	23	4.44903755	0.186	18.76
2021	208	23.5	4.23320484	0.132	18.65
2021	209	0	4.48299122	0.142	18.53
2021	209	0.5	4.43964577	0.139	18.42
2021	209	1	4.16145229	0.166	18.3
2021	209	1.5	4.98794794	0.254	18.19
2021	209	2	4.09799194	0.869	18.08
2021	209	2.5	4.25434113	4.089	17.98
2021	209	3	2.91544819	14.84	17.87
2021	209	3.5	2.73331499	37.44	17.77
2021	209	4	2.57120848	78.97	17.67
2021	209	4.5	1.81507742	144.3	17.58
2021	209	5	-0.80140072	227.3	17.48
2021	209	5.5	-1.45948553	302.1	17.4
2021	209	6	-1.58871973	430.2	17.32
2021	209	6.5	-1.53569841	542.9	17.25
2021	209	7	-2.30203199	656.8	17.2
2021	209	7.5	-1.77076197	768.3	17.17
2021	209	8	-1.98927677	874	17.16
2021	209	8.5	-1.52292943	975	17.17
2021	209	9	-1.69183517	1064	17.22
2021	209	9.5	-1.80369914	1144	17.29
2021	209	10	-1.53533089	1214	17.39
2021	209	10.5	-1.61857879	1268	17.52
2021	209	11	-1.56532061	1309	17.68
2021	209	11.5	-1.2471149	1412	17.86
2021	209	12	-1.56760132	1130	18.05
2021	209	12.5	-1.42880976	839	18.25
2021	209	13	-1.37045598	890	18.45
2021	209	13.5	-1.38518369	1342	18.63
2021	209	14	-1.28990376	1356	18.79
2021	209	14.5	-1.28066504	1092	18.92
2021	209	15	-1.1224984	1027	19.05
2021	209	15.5	-0.9786606	1045	19.17
2021	209	16	-1.1390827	942	19.27
2021	209	16.5	-0.84552655	838	19.35
2021	209	17	-0.7323854	650	19.42
2021	209	17.5	-0.8689258	621.1	19.46
2021	209	18	-0.6669479	507.4	19.49
2021	209	18.5	-0.3670537	389.7	19.49
2021	209	19	-0.33922338	287.2	19.47
2021	209	19.5	0.21647255	165.8	19.43
2021	209	20	1.23377526	92	19.38
2021	209	20.5	1.55907249	47.74	19.32
2021	209	21	-2.699352	17.9	19.24
2021	209	21.5	6.360091	4.988	19.15
2021	209	22	5.64211512	1.051	19.05
2021	209	22.5	5.1991725	0.288	18.95
2021	209	23	3.27707481	0.138	18.83
2021	209	23.5	3.96655941	0.11	18.71
2021	210	0	7.102557	0.116	18.58
2021	210	0.5	6.805027	0.122	18.45
2021	210	1	4.90138626	0.135	18.33
2021	210	1.5	6.7631595	0.224	18.2
2021	210	2	2.8239964	0.71	18.08
2021	210	2.5	2.93621063	3.349	17.96
2021	210	3	3.450381	13.48	17.85
2021	210	3.5	3.981954	36.2	17.74
2021	210	4	4.7516324	78.28	17.63
2021	210	4.5	3.480621	139.4	17.53
2021	210	5	0.19661112	223.4	17.43
2021	210	5.5	-0.26077855	317.9	17.34
2021	210	6	-1.12543797	415	17.26
2021	210	6.5	-2.1686652	519.6	17.2
2021	210	7	-2.09812379	625.1	17.14
2021	210	7.5	-2.9151535	728.8	17.11
2021	210	8	-2.4478567	829	17.1
2021	210	8.5	-2.38275647	941	17.11
2021	210	9	-2.680151	1038	17.15
2021	210	9.5	-2.077087	1125	17.21
2021	210	10	-2.5232015	1208	17.31
2021	210	10.5	-2.7704964	1256	17.44
2021	210	11	-1.6842284	1217	17.6
2021	210	11.5	-1.7054598	1157	17.78
2021	210	12	-2.43047295	1266	17.98
2021	210	12.5	-1.33020818	1294	18.19
2021	210	13	-0.9264183	1433	18.4
2021	210	13.5	-1.19677448	1352	18.61
2021	210	14	-0.7600904	1114	18.8
2021	210	14.5	-0.4708792	1012	19
2021	210	15	-0.76898992	1000	19.17
2021	210	15.5	-0.90690321	1035	19.32
2021	210	16	-0.91984391	924	19.44
2021	210	16.5	-0.81967145	711.8	19.53
2021	210	17	-0.71916741	723.1	19.59
2021	210	17.5	-0.4371559	602.1	19.64
2021	210	18	-0.3904453	487.1	19.65
2021	210	18.5	-1.13814151	380.1	19.65
2021	210	19	-0.1512091	272.1	19.62
2021	210	19.5	0.50722668	134.2	19.58
2021	210	20	1.4100697	45.12	19.52
2021	210	20.5	2.02709794	25.23	19.45
2021	210	21	1.707424	11.84	19.37
2021	210	21.5	2.44258666	3.557	19.28
2021	210	22	2.844914	0.752	19.18
2021	210	22.5	2.7604217	0.213	19.08
2021	210	23	2.5181991	0.117	18.97
2021	210	23.5	1.3946653	0.099	18.85
2021	211	0	1.6861346	0.094	18.73
2021	211	0.5	2.947066	0.102	18.62
2021	211	1	3.43455	0.11	18.51
2021	211	1.5	1.998032	0.168	18.4
2021	211	2	2.686259	0.513	18.32
2021	211	2.5	2.5854622	2.631	18.2
2021	211	3	2.1552407	11.32	18.11
2021	211	3.5	1.6253642	29.87	18.03
2021	211	4	0.96216291	56.32	17.94
2021	211	4.5	1.1648725	75.55	17.86
2021	211	5	1.1872636	68.63	17.79
2021	211	5.5	1.1710315	65.7	17.71
2021	211	6	0.40941644	96.7	17.65
2021	211	6.5	0.9983439	58.69	17.6
2021	211	7	-0.73943764	296.3	17.56
2021	211	7.5	-0.7892775	217.9	17.53
2021	211	8	-0.1303709	145.8	17.49
2021	211	8.5	0.65016967	102.1	17.48
2021	211	9	0.69150174	54.86	17.29
2021	211	9.5	0.73933214	53.78	17.15
2021	211	10	0.80688709	68.05	17.08
2021	211	10.5	-0.03287247	109.7	17.02
2021	211	11	0.46983108	91.9	16.98
2021	211	11.5	-0.00433648	110.8	16.92
2021	211	12	-0.6943984	167.1	16.88
2021	211	12.5	-0.94536245	212.7	16.86
2021	211	13	-1.2755708	230.7	16.82
