site,date,tair,tsoil_10cm,WTD,PARin
SE-Hmr,2020-11-30,-2.2446041666666665,0.7255833333333334,-3.169791666666667,4.005020833333333
SE-Hmr,2020-12-01,-4.044833333333333,0.7153229166666667,NA,4.112875
SE-Hmr,2020-12-02,-3.1691458333333333,0.70421875,NA,3.4253125
SE-Hmr,2020-12-03,0.33599999999999997,0.7074479166666666,NA,2.2763541666666667
SE-Hmr,2020-12-04,-0.9339791666666667,0.70284375,NA,3.7190416666666666
SE-Hmr,2020-12-05,0.433625,0.71828125,NA,1.6159375
SE-Hmr,2020-12-06,3.1161875,0.6820208333333333,NA,1.2872916666666667
SE-Hmr,2020-12-07,2.3080625,0.67940625,NA,2.3221666666666665
SE-Hmr,2020-12-08,0.04577083333333334,0.6704479166666667,NA,1.9487291666666666
SE-Hmr,2020-12-09,-0.07775,0.6320520833333333,NA,2.3311875
SE-Hmr,2020-12-10,0.278375,0.63675,NA,2.1656041666666668
SE-Hmr,2020-12-11,-2.1624583333333334,0.6230104166666667,NA,3.0498958333333333
SE-Hmr,2020-12-12,-4.480020833333334,0.6211145833333334,NA,1.79475
SE-Hmr,2020-12-13,-1.9339583333333334,0.62309375,NA,0.8603958333333334
SE-Hmr,2020-12-14,-1.7247291666666666,0.6334895833333333,NA,1.06575
SE-Hmr,2020-12-15,-0.9149166666666667,0.65840625,NA,1.4955416666666665
SE-Hmr,2020-12-16,-3.0774375,0.6570729166666667,NA,2.050666666666667
SE-Hmr,2020-12-17,-3.539458333333333,0.6666770833333333,NA,1.0927708333333332
SE-Hmr,2020-12-18,-2.2358541666666665,0.6782083333333333,NA,1.3335
SE-Hmr,2020-12-19,-0.08945833333333333,0.7028645833333333,NA,0.811125
SE-Hmr,2020-12-20,1.4495416666666667,0.69578125,NA,2.2774583333333336
SE-Hmr,2020-12-21,2.1901875,0.6764583333333334,NA,2.9617708333333335
SE-Hmr,2020-12-22,-0.5487916666666667,0.6596666666666666,NA,5.003729166666667
SE-Hmr,2020-12-23,-0.3454583333333333,0.66434375,NA,1.4729166666666667
SE-Hmr,2020-12-24,-2.2074375,0.6530416666666666,NA,2.5099375
SE-Hmr,2020-12-25,-5.9236875,0.6497083333333333,NA,1.9938333333333333
SE-Hmr,2020-12-26,-6.40675,0.6383645833333333,NA,1.5034791666666667
SE-Hmr,2020-12-27,-0.7968333333333334,0.6474791666666666,NA,1.6194375
SE-Hmr,2020-12-28,-1.0982708333333333,0.6350625,NA,0.9602083333333333
SE-Hmr,2020-12-29,-1.6136875,0.6171979166666667,NA,2.6806666666666668
SE-Hmr,2020-12-30,-2.725416666666667,0.6162916666666667,NA,3.4381458333333335
SE-Hmr,2020-12-31,-5.121166666666666,0.62715625,NA,4.3674583333333334
SE-Hmr,2021-01-01,-3.885666666666667,0.6385625,NA,2.9312291666666668
SE-Hmr,2021-01-02,-7.536583333333334,0.6408854166666667,NA,3.363770833333333
SE-Hmr,2021-01-03,-9.253020833333334,0.6406354166666667,NA,7.8664375
SE-Hmr,2021-01-04,-10.189791666666666,0.6389479166666666,NA,9.487375
SE-Hmr,2021-01-05,-13.856041666666666,0.6317708333333333,NA,9.7116875
SE-Hmr,2021-01-06,-8.272291666666666,0.6312916666666666,NA,2.4579791666666666
SE-Hmr,2021-01-07,-8.390166666666667,0.6289270833333334,NA,1.9105625
SE-Hmr,2021-01-08,-8.237416666666666,0.6285416666666667,NA,1.9822916666666666
SE-Hmr,2021-01-09,-5.095875,0.6310104166666667,NA,1.88225
SE-Hmr,2021-01-10,-5.410583333333333,0.63371875,NA,1.9495
SE-Hmr,2021-01-11,-7.942,0.6350208333333334,NA,3.7512708333333333
SE-Hmr,2021-01-12,-5.416979166666667,0.6394895833333333,NA,2.1171875
SE-Hmr,2021-01-13,-14.4444375,0.629375,NA,6.584479166666666
SE-Hmr,2021-01-14,-18.907708333333332,0.6310833333333333,NA,12.028520833333333
SE-Hmr,2021-01-15,-10.521270833333332,0.6358958333333333,NA,15.867229166666666
SE-Hmr,2021-01-16,-8.521020833333333,0.6391875,NA,29.202333333333332
SE-Hmr,2021-01-17,-12.847708333333333,0.62396875,NA,30.6735
SE-Hmr,2021-01-18,-20.473541666666666,0.6066354166666666,NA,40.197833333333335
SE-Hmr,2021-01-19,-19.176041666666666,0.605625,NA,12.315229166666667
SE-Hmr,2021-01-20,-10.237916666666667,0.6070208333333333,NA,8.102604166666666
SE-Hmr,2021-01-21,-6.7726041666666665,0.60846875,NA,5.8844375
SE-Hmr,2021-01-22,-4.606166666666667,0.6046979166666667,NA,4.492520833333334
SE-Hmr,2021-01-23,-7.296104166666667,0.6081666666666666,NA,12.0034375
SE-Hmr,2021-01-24,-11.665625,0.6089166666666667,NA,8.989833333333333
SE-Hmr,2021-01-25,-10.335833333333333,0.60228125,NA,14.435958333333334
SE-Hmr,2021-01-26,-11.681041666666667,0.5964583333333333,NA,15.9755625
SE-Hmr,2021-01-27,-11.90125,0.592,NA,10.838895833333334
SE-Hmr,2021-01-28,-11.283333333333333,0.59034375,NA,17.879833333333334
SE-Hmr,2021-01-29,-19.00604166666667,0.5930520833333334,NA,40.105958333333334
SE-Hmr,2021-01-30,-16.528333333333332,0.5880208333333333,NA,11.725208333333333
SE-Hmr,2021-01-31,-12.51375,0.5877916666666667,NA,22.4219375
SE-Hmr,2021-02-01,-12.793958333333334,0.5856354166666666,NA,35.56585416666667
SE-Hmr,2021-02-02,-17.8925,0.5839583333333334,NA,48.1799375
SE-Hmr,2021-02-03,-13.022083333333333,0.5858333333333333,NA,47.409395833333335
SE-Hmr,2021-02-04,-10.649270833333333,0.5910416666666667,NA,29.352104166666667
SE-Hmr,2021-02-05,-8.605208333333334,0.595625,NA,21.605666666666668
SE-Hmr,2021-02-06,-9.179354166666666,0.5983958333333333,NA,22.1865625
SE-Hmr,2021-02-07,-8.996604166666666,0.6005,NA,30.3858125
SE-Hmr,2021-02-08,-8.921083333333334,0.6014479166666666,NA,24.320375
SE-Hmr,2021-02-09,-10.836458333333333,0.6016041666666667,NA,19.416208333333334
SE-Hmr,2021-02-10,-14.591041666666667,0.6007916666666667,NA,82.01577083333333
SE-Hmr,2021-02-11,-12.774458333333333,0.601875,NA,80.54322916666666
SE-Hmr,2021-02-12,-5.1805,0.60434375,NA,46.14304166666667
SE-Hmr,2021-02-13,-4.8957291666666665,0.605875,NA,101.81275
SE-Hmr,2021-02-14,-9.4279166666666665,0.6063854166666667,NA,166.08997916666667
SE-Hmr,2021-02-15,-8.902604166666666,0.6070625000000001,NA,178.47008333333335
SE-Hmr,2021-02-16,-12.101041666666667,0.606875,NA,163.97314583333335
SE-Hmr,2021-02-17,-17.202916666666667,0.606375,NA,171.03070833333334
SE-Hmr,2021-02-18,-9.530270833333333,0.6071354166666667,NA,26.101375
SE-Hmr,2021-02-19,-7.194604166666666,0.6070833333333333,NA,20.076416666666667
SE-Hmr,2021-02-20,-4.5720625,0.6073541666666666,NA,14.544770833333333
SE-Hmr,2021-02-21,-11.432708333333334,0.6069583333333334,NA,10.814604166666665
SE-Hmr,2021-02-22,-12.302291666666667,0.6060625000000001,NA,25.602291666666666
SE-Hmr,2021-02-23,-5.180125,0.60903125,NA,22.58866666666667
SE-Hmr,2021-02-24,-0.7896041666666667,0.6149166666666667,NA,18.30485416666667
SE-Hmr,2021-02-25,3.0435625,0.6186354166666667,NA,130.83035416666667
SE-Hmr,2021-02-26,2.3253333333333335,0.6215416666666667,NA,139.70952083333333
SE-Hmr,2021-02-27,0.5481041666666666,0.6221666666666666,NA,69.77820833333334
SE-Hmr,2021-02-28,4.5578125,0.6241145833333334,NA,110.31347916666667
SE-Hmr,2021-03-01,3.5392083333333333,0.6277291666666667,NA,138.32020833333334
SE-Hmr,2021-03-02,1.4608333333333332,0.625875,NA,162.5935
SE-Hmr,2021-03-03,-0.35614583333333333,0.617125,NA,141.35397916666668
SE-Hmr,2021-03-04,-4.444354166666667,0.60103125,NA,168.05327083333333
SE-Hmr,2021-03-05,-6.8034791666666665,0.5967604166666667,NA,181.184
SE-Hmr,2021-03-06,-3.2415416666666665,0.59684375,NA,105.81933333333333
SE-Hmr,2021-03-07,-5.1689375,0.5939375,NA,101.7229375
SE-Hmr,2021-03-08,-7.151729166666667,0.5961666666666666,NA,125.40991666666667
SE-Hmr,2021-03-09,-9.133041666666667,0.5927083333333333,NA,134.61341666666667
SE-Hmr,2021-03-10,-12.862229166666667,0.5941145833333333,NA,198.2150625
SE-Hmr,2021-03-11,-6.3135625,0.5982083333333333,NA,33.97835416666667
SE-Hmr,2021-03-12,-4.531270833333333,0.5929895833333333,NA,93.50360416666666
SE-Hmr,2021-03-13,-3.3617291666666667,0.5891458333333334,NA,71.83460416666667
SE-Hmr,2021-03-14,-2.427604166666667,0.5917291666666666,NA,112.17483333333334
SE-Hmr,2021-03-15,-0.8467916666666667,0.59309375,NA,128.04566666666668
SE-Hmr,2021-03-16,-3.083645833333333,0.5930208333333333,NA,243.04908333333333
SE-Hmr,2021-03-17,-3.0675833333333333,0.59265625,NA,222.81502083333334
SE-Hmr,2021-03-18,-6.190416666666667,0.5910416666666667,NA,246.94952083333334
SE-Hmr,2021-03-19,-7.5769166666666665,0.58996875,NA,205.346875
SE-Hmr,2021-03-20,2.274625,0.5914375,NA,82.22314583333333
SE-Hmr,2021-03-21,-1.2985416666666667,0.5893645833333333,NA,279.1494166666667
SE-Hmr,2021-03-22,-1.1959375,0.5895416666666666,NA,183.10822916666666
SE-Hmr,2021-03-23,5.126416666666667,0.6027395833333333,NA,203.487125
SE-Hmr,2021-03-24,4.409083333333333,0.6464791666666666,NA,220.79425
SE-Hmr,2021-03-25,2.7019166221612783,0.6516722361441795,NA,285.6321994901758
SE-Hmr,2021-03-26,1.6055833333333334,0.65959375,NA,310.65
SE-Hmr,2021-03-27,1.5829583333333332,0.6591354166666666,NA,169.92222916666665
SE-Hmr,2021-03-28,1.0805833333333335,0.6443020833333333,NA,67.64516666666667
SE-Hmr,2021-03-29,0.9612916666666667,0.6330833333333333,NA,88.793125
SE-Hmr,2021-03-30,3.754729166666667,0.6262291666666666,NA,271.91204166666665
SE-Hmr,2021-03-31,3.054520833333333,0.6216458333333333,NA,325.25047916666665
SE-Hmr,2021-04-01,1.94925,0.6181041666666667,NA,264.8101458333333
SE-Hmr,2021-04-02,1.3970416666666667,0.608,NA,264.5779166666667
SE-Hmr,2021-04-03,0.8192916666666666,0.5907291666666666,NA,229.11027083333332
SE-Hmr,2021-04-04,3.6384583333333333,0.5745729166666667,NA,152.21610416666667
SE-Hmr,2021-04-05,0.08445833333333336,0.5630833333333334,NA,322.24179166666664
SE-Hmr,2021-04-06,-0.24510416666666662,0.5673854166666666,NA,308.97541666666666
SE-Hmr,2021-04-07,0.49735416666666665,0.57125,NA,367.9613958333333
SE-Hmr,2021-04-08,-2.0570416666666667,0.5705312499999999,NA,396.12920833333334
SE-Hmr,2021-04-09,-1.3014791666666667,0.57825,NA,119.81531249999999
SE-Hmr,2021-04-10,-2.0134583333333333,0.58290625,NA,383.86802083333333
SE-Hmr,2021-04-11,0.5023333333333334,0.5828229166666666,NA,418.5785833333333
SE-Hmr,2021-04-12,-1.4104375,0.5701354166666667,NA,99.94489583333333
SE-Hmr,2021-04-13,-1.2921666666666667,0.5615,NA,155.496375
SE-Hmr,2021-04-14,-0.4630208333333333,0.5626875,NA,382.14
SE-Hmr,2021-04-15,2.7959791666666667,0.5619166666666666,NA,433.69047916666665
SE-Hmr,2021-04-16,4.0997916666666665,0.5596458333333334,NA,455.5049583333333
SE-Hmr,2021-04-17,5.5546875,0.5641979166666666,NA,459.8322708333333
SE-Hmr,2021-04-18,6.779791666666667,0.5766458333333333,NA,464.6431666666667
SE-Hmr,2021-04-19,6.48175,0.5752708333333333,NA,426.4919791666667
SE-Hmr,2021-04-20,5.7759375,0.549,NA,468.93322916666665
SE-Hmr,2021-04-21,3.644458333333333,0.54959375,NA,324.29002083333336
SE-Hmr,2021-04-22,1.3667291666666668,0.5508854166666667,NA,397.84060416666665
SE-Hmr,2021-04-23,-0.32164583333333335,0.5284375,NA,164.35908333333333
SE-Hmr,2021-04-24,-0.7725625,0.5416666666666666,NA,272.02922916666665
SE-Hmr,2021-04-25,-0.4359166666666667,0.54434375,NA,285.00891666666666
SE-Hmr,2021-04-26,0.86375,0.5501145833333334,NA,501.3450208333333
SE-Hmr,2021-04-27,0.50825,0.5652291666666667,NA,365.5692916666667
SE-Hmr,2021-04-28,-0.5344375,0.5853229166666667,NA,397.10235416666666
SE-Hmr,2021-04-29,1.0209791666666665,0.574375,NA,441.8312291666667
SE-Hmr,2021-04-30,1.0924166666666666,0.5682708333333333,NA,436.47625
SE-Hmr,2021-05-01,-0.051916666666666667,0.5628125,4.104166666666667,438.81635416666666
SE-Hmr,2021-05-02,1.0357291666666666,0.5679375,4.070833333333333,486.22627083333333
SE-Hmr,2021-05-03,1.6189375,0.56803125,4.733333333333333,415.50727083333334
SE-Hmr,2021-05-04,2.2763125,0.5668645833333333,4.783333333333333,409.16560416666664
SE-Hmr,2021-05-05,1.0750416666666667,0.5704583333333333,4.547916666666667,469.7822708333333
SE-Hmr,2021-05-06,-0.2849375,0.5525,3.823958333333333,307.382125
SE-Hmr,2021-05-07,0.5950416666666667,0.5508854166666667,3.2864583333333335,431.03052083333336
SE-Hmr,2021-05-08,2.5504166666666666,0.5529270833333334,3.746875,504.47935416666667
SE-Hmr,2021-05-09,4.0945,0.5595,4.311458333333333,541.1014375
SE-Hmr,2021-05-10,3.7229375,0.5804270833333334,5.192708333333333,131.17235416666668
SE-Hmr,2021-05-11,8.075541666666666,0.5773958333333333,5.76875,290.9275416666667
SE-Hmr,2021-05-12,11.7721875,0.9498020833333334,5.019791666666666,490.9337708333333
SE-Hmr,2021-05-13,15.350729166666667,5.034614583333333,3.45,591.0039791666667
SE-Hmr,2021-05-14,8.0076875,7.91709375,2.7770833333333336,232.32166666666666
SE-Hmr,2021-05-15,6.6781875,7.519645833333334,2.3645833333333335,243.61329166666667
SE-Hmr,2021-05-16,8.588875,9.17640625,1.953125,299.56595833333336
SE-Hmr,2021-05-17,7.814291666666667,9.978958333333333,1.8375,247.73152083333332
SE-Hmr,2021-05-18,8.584416666666666,10.3628125,1.86875,339.71616666666665
SE-Hmr,2021-05-19,9.658895833333334,10.309895833333334,1.1114583333333339,308.37154166666664
SE-Hmr,2021-05-20,11.122645833333333,10.984375,0.5187500000000019,615.0276875
SE-Hmr,2021-05-21,5.937875,10.610416666666667,0.4343750000000015,250.848
SE-Hmr,2021-05-22,1.3446875,7.53053125,1.346875,191.82283333333334
SE-Hmr,2021-05-23,1.3833125,6.39521875,1.6395833333333334,199.66885416666668
SE-Hmr,2021-05-24,5.6009375,7.61196875,1.009375000000001,373.115
SE-Hmr,2021-05-25,9.093791666666666,10.543958333333334,0.05208333333333585,616.6409166666666
SE-Hmr,2021-05-26,8.0668125,11.328125,-0.8416666666666641,634.6876041666667
SE-Hmr,2021-05-27,7.235041666666667,10.693125,-1.7,654.1815833333334
SE-Hmr,2021-05-28,9.429833333333333,10.967083333333333,-2.361458333333333,667.9644166666667
SE-Hmr,2021-05-29,8.4426875,11.34625,-2.980208333333333,624.8107291666666
SE-Hmr,2021-05-30,14.085520833333334,12.0978125,-3.644791666666667,661.7377083333333
SE-Hmr,2021-05-31,13.057083333333333,13.260833333333334,-4.519791666666666,635.6719583333334
SE-Hmr,2021-06-01,14.084416666666666,13.262291666666666,-5.169791666666667,557.2729375
SE-Hmr,2021-06-02,16.479583333333334,13.8715625,-5.96875,675.8627291666667
SE-Hmr,2021-06-03,17.419166666666666,14.299479166666666,-6.99583333333334,677.2735625
SE-Hmr,2021-06-04,18.217708333333334,14.724166666666667,-8.08541666666668,660.2475208333333
SE-Hmr,2021-06-05,17.856875,14.764166666666666,-8.926041666666679,469.61002083333335
SE-Hmr,2021-06-06,17.3275,15.2640625,-9.332291666666679,566.2167708333334
SE-Hmr,2021-06-07,14.786041666666668,15.016041666666666,-8.95104166666668,314.51216666666664
SE-Hmr,2021-06-08,15.850624999999999,15.074479166666666,-9.907291666666673,601.1797708333334
SE-Hmr,2021-06-09,16.243541666666665,15.495729166666667,-9.445671730868149,482.52520833333335
SE-Hmr,2021-06-10,17.428541666666668,15.413958333333333,-9.568750000000005,652.2125416666667
SE-Hmr,2021-06-11,17.216875,15.858854166666667,-10.427083333333336,638.3736041666667
SE-Hmr,2021-06-12,12.696666666666667,15.191770833333333,-7.746875000000005,197.95422916666666
SE-Hmr,2021-06-13,11.220375,14.104375,-7.490625000000004,573.5145416666667
